,car_id,description,amount,region,make,model,year_of_man,color,condition,mileage,engine_size,selling_cond,bought_cond,trim,drive_train,reg_city,seat,num_cylinder,horse_power,body_build,fuel_type,transmission
408,kAor47dLCVnNkbBXuYH5LYY7,Toyota Corolla 2009 Blue, 3255000,"Abuja (FCT), Kubwa",Toyota,Corolla,2009,Blue,Nigerian Used,173680,1800,Registered,Registered,,,,,,,,Petrol,Automatic
409,pCXIVBTKi2fTCLRRz8BkgTFD,Toyota Highlander 2006 Green, 4160000,"Oyo State, Ibadan",Toyota,Highlander,2006,Green,Nigerian Used,235530,3000,Registered,Imported,,,lagos,,,,SUV,Petrol,Automatic
410,wyeTaqs3u9xQvVnCJ5zMhkK3,Volkswagen Passat 2010 Gray, 5720000,"Abuja (FCT), Wuse",Volkswagen,Passat,2010,Gray,Nigerian Used,354291,2000,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
411,mLBG1BwF5MQ2dHvuJB0d5RbB,Hyundai Santa Fe 2008 Gray, 4160000,"Lagos State, Alimosho",Hyundai,Santa Fe,2008,Gray,Nigerian Used,462989,2700,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
412,pIKsFlqyolVWj84EJaBdaeAl,Toyota Corolla 2007 Black, 2808000,"Oyo State, Ibadan",Toyota,Corolla,2007,Black,Nigerian Used,291694,1800,Registered,Registered,,,Lagos State,,,,,Petrol,Automatic
413,upPncHjWtIfnkcKF9zxLyvXo,Volkswagen Passat 2010 Black, 1995000,"Lagos State, Ajah",Volkswagen,Passat,2010,Black,Nigerian Used,239215,2800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
414,4bRSpSvQ5TodOWQsalRuS6DB,Mitsubishi SpaceWagon 1999 Blue, 1365000,"Lagos State, Yaba",Mitsubishi,SpaceWagon,1999,Blue,Nigerian Used,267456,2400,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
415,smbcbQbTv4uGNgkpBORKKzjy,Acura TL 4dr Sedan (3.5L 6cyl 6A) 2014 Black, 9030000,"Lagos State, Ibeju",Acura,TL,2014,Black,Foreign Used,239104,3500,Imported,Imported,4dr Sedan (3.5L 6cyl 6A),Front Wheel,,,6,280,Sedan,Petrol,Automatic
416,oWlTwCSIhtQ7okwPcTxhCP24,Toyota Corolla 2006 Gray, 2310000,"Edo State, Benin City",Toyota,Corolla,2006,Gray,Nigerian Used,170179,1800,Registered,Registered,,,EDO,,,,,Petrol,Automatic
417,kUhICB4EEhF9svp0raIlNJXr,Lexus RX 350 2007 Silver, 5096000,"Lagos State, Mushin",Lexus,RX 350,2007,Silver,Nigerian Used,108823,3500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
418,salrIoEHrJIBLxpmkLuYXLTW,Toyota Camry 2000 Gray, 1134000,"Abuja (FCT), Kubwa",Toyota,Camry,2000,Gray,Nigerian Used,230171,2000,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
419,8OZ7JdAQFiKCx9rL6sm1x0hr,Honda Accord 2005 Gray, 1260000,"Lagos State, Ilupeju",Honda,Accord,2005,Gray,Nigerian Used,275117,2400,Registered,Registered,,,KANO,,,,,Petrol,Automatic
420,rpbXwvfhTWg4DXedHWr2fOeQ,Ford Edge 2010 Gray, 4725000,"Lagos State, Ikoyi",Ford,Edge,2010,Gray,Foreign Used,262027,3500,Imported,Imported,,,,,,,,Petrol,Automatic
421,jG3OMMulafnzbnt354rZ3pr0,Pontiac Torrent Base AWD 2006 Gold, 3675000,"Abuja (FCT), Wuse",Pontiac,Torrent,2006,Gold,Nigerian Used,312025,3400,Registered,Registered,Base AWD,,FCT,,,,,Petrol,Automatic
422,fqvdMyZtOGLpZpc81NqAF7t3,Hyundai Creta 2016 Gold, 5355000,"Lagos State, Ikeja",Hyundai,Creta,2016,Gold,Nigerian Used,8469,1600,Registered,Registered,,,Lagos,,,,SUV,Petrol,Automatic
423,eQGVX5pv13mJEg6Tf7wUpkRG,Lexus RX 2007 Gray, 3990000,"Abuja (FCT), Kubwa",Lexus,RX,2007,Gray,Nigerian Used,146562,3300,Registered,Registered,,,Abuja,,,,SUV,Petrol,Automatic
424,34KRfGeBTRq9NhRfiatPFa5j,Toyota 4-Runner 2004 Black, 2394000,"Lagos State, Kosofe",Toyota,4-Runner,2004,Black,Nigerian Used,80061,4000,Registered,Imported,,,,,,,SUV,Petrol,Automatic
425,uBXW6tR1SPysZdIlromrYvkT,Toyota Sienna 2006 Blue, 2520000,"Lagos State, Surulere",Toyota,Sienna,2006,Blue,Nigerian Used,235683,3300,Registered,Registered,,,,,,,,Petrol,Automatic
426,x9RLF0FKER24RXJIxkc9UrLX,Volkswagen Golf 2005 Black, 2835000,"Lagos State, Ajah",Volkswagen,Golf,2005,Black,Nigerian Used,353277,1400,Registered,Imported,,,LAGOS STATE,,,,,Petrol,Manual
427,5D0NISxHV9EbomkbP1zHIlNA,Toyota Solara 2006 Blue, 1433250,"Edo State, Benin City",Toyota,Solara,2006,Blue,Nigerian Used,178983,2400,Registered,Imported,,,EDO,,,,Coupe,Petrol,Automatic
428,s4I6QEtUIOPo82gYfCEWbjeL,New Toyota Corolla 2009 Gold, 2940000,"Lagos State, Ifako-Ijaiye",Toyota,Corolla,2009,Gold,Brand New,145681,1800,Brand new,Brand new,LE 4dr Sedan (1.8L 4 cyl 4A),Front,,,4,132,Sedan,Petrol,Automatic
429,mahQKiyAC0X64CoZZVUgHojM,Toyota Camry 2010 Silver, 2719500,"Lagos State, Yaba",Toyota,Camry,2010,Silver,Nigerian Used,118164,2500,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
430,hpsSIcT68IyfgtlM6ARvEX8K,Peugeot 307 2006 Blue, 3640000,"Abuja (FCT), Lugbe District",Peugeot,307,2006,Blue,Foreign Used,,1400,Imported,Imported,,,,,,,,Petrol,Manual
431,tRjNGL4oB9zcLXLhX6uQJqzR,Toyota Tacoma 2002 Gold, 5250000,"Oyo State, Ibadan",Toyota,Tacoma,2002,Gold,Nigerian Used,131793,3400,Registered,Imported,,,Oyo state,,,,,Petrol,Automatic
432,yrCWrZa7XYSNyKriqpKaQzOl,Changan Alsvin 2022 Black, 8190000,"Lagos State, Ikoyi",Changan,Alsvin,2022,Black,Nigerian Used,8557,1800,Registered,Brand new,,,ENUGU,,,,,Petrol,Automatic
433,kxR2RFQX4dqykACZr0VzgEH5,Mercedes-Benz C230 2005 White, 3675000,"Lagos State, Lekki",Mercedes-Benz,C230,2005,White,Foreign Used,283197,1800,Imported,Imported,,,,,,,,Petrol,Automatic
434,ATVAaifQMLdlrDmVyAO2kxne,Ford Ranger 2012 White, 3601500,"Abuja (FCT), Katampe",Ford,Ranger,2012,White,Nigerian Used,107998,2500,Registered,Registered,,,ABUJA,,,,Truck,Petrol,Manual
435,Cz1blSfPz48oIzFxendYc5bn,Toyota Sienna 2006 Gold, 2625000,"Abuja (FCT), Katampe",Toyota,Sienna,2006,Gold,Nigerian Used,105590,3300,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
436,95Xqu3I6fWrH6M2jWwPUFkqm,Toyota Corolla 2006 Silver, 1995000,"Lagos State, Yaba",Toyota,Corolla,2006,Silver,Nigerian Used,320559,1800,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
437,5d2nyVDMcYxpdGepSQvwlByN,Honda Civic 2009 Black, 1932000,"Lagos State, Surulere",Honda,Civic,2009,Black,Nigerian Used,154889,1800,Registered,Brand new,,,,,,,,Petrol,Automatic
438,96ZjzICJrI2c7ArSZvMFCgc7,Honda Accord 2004 Gray, 1456000,"Oyo State, Ibadan",Honda,Accord,2004,Gray,Nigerian Used,231145,2400,Registered,Registered,,,,,,,,Petrol,Automatic
439,HNgWKUhMFDVU6w6j9syExG,Honda Accord 2008 White, 2704000,"Abuja (FCT), Garki 2",Honda,Accord,2008,White,Nigerian Used,142993,2400,Registered,Registered,,,,,,,,Petrol,Automatic
440,lnL4bfJXzxPGrK54b7gXWReB,Toyota Corolla 2007 Black, 2310000,"Abuja (FCT), Jabi",Toyota,Corolla,2007,Black,Nigerian Used,155547,1800,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
441,klXcoWqWDeFp7BkCyuMamZUn,Lexus IS 2007 Blue, 4160000,"Lagos State, Ogba",Lexus,IS,2007,Blue,Nigerian Used,187775,2500,Registered,Imported,,,,,,,,Petrol,Automatic
442,v8XfaFdGNtA5NLSJLverCHmv,Toyota Camry 2011 Gray, 3267600,"Lagos State, Apapa",Toyota,Camry,2011,Gray,Nigerian Used,292473,2500,Registered,Registered,,,,,,,,Petrol,Automatic
443,6coDLaSC6i53kNZx8DGm5UYi,Toyota Tacoma Double Cab V6 2009 Green, 11440000,"Lagos State, Ilupeju",Toyota,Tacoma,2009,Green,Foreign Used,103908,4000,Imported,Imported,Double Cab V6,All Wheel,,5,6,240,Pickup,Petrol,Automatic
444,39HRRko6yaXwZrjFCsmwlwCE,Toyota Sienna XLE 2001 Silver, 1659000,"Lagos State, Ikeja",Toyota,Sienna,2001,Silver,Nigerian Used,283219,3000,Registered,Registered,XLE,Front Wheel,LAGOS,7,6,210,Minivan,Petrol,Automatic
445,3v2QokI9vyBg6FKjsjq0ZU8p,Kia Cerato 2009 Black, 1732500,"Abuja (FCT), Kubwa",Kia,Cerato,2009,Black,Nigerian Used,222104,2000,Registered,Registered,,,Rivers,,,,,Petrol,Automatic
446,rChnvRqyiUJiFKXk357qXoOw,Toyota Venza 2009 White, 5957437,"Lagos State, Surulere",Toyota,Venza,2009,White,Nigerian Used,142135,3500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
447,pwpokkaCdU498FGaiz5iK5KF,Ford Edge 2007 Blue, 1680000,"Abuja (FCT), Jabi",Ford,Edge,2007,Blue,Nigerian Used,249478,3500,Registered,Imported,,,ABUJA,,,,SUV,Petrol,Automatic
448,8W5ci3RhK3Cl0kS6sF1sSsNd,Mercedes-Benz G-Class 2013 Black, 30450000,"Lagos State, Lekki",Mercedes-Benz,G-Class,2013,Black,Nigerian Used,29690,5500,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
449,BiWzs6vHdXgdCbEklPNtXsAL,Toyota Camry 2012 Gray, 3885000,"Oyo State, Ibadan",Toyota,Camry,2012,Gray,Nigerian Used,182637,,Registered,Registered,,,,,,,,Petrol,Automatic
450,pHrh5k2k4VgNoF5IZxTEhnV9,Mazda CX-9 2011 Red, 7592000,"Lagos State, Ogudu",Mazda,CX-9,2011,Red,Foreign Used,174172,3700,Imported,Imported,,,,,,,,Petrol,Automatic
451,pHHIVjjw3tzsm2OWmYzPgeHj,Mercedes-Benz C-Class 1999 Gold, 1575000,"Abuja (FCT), Garki 2",Mercedes-Benz,C-Class,1999,Gold,Nigerian Used,398305,2300,Registered,Registered,,,,,,,,Petrol,Automatic
452,e12zjtpFdRMHu4H46kCJtjr1,Honda Crosstour 2010 Black, 3675000,"Edo State, Benin City",Honda,Crosstour,2010,Black,Nigerian Used,113453,3500,Registered,Imported,,,ABUJA,,,,SUV,Petrol,Automatic
453,fSA6pM9OGsZuBAg1hIDbPGLW,Audi A4 2011 White, 4095000,"Lagos State, Magodo",Audi,A4,2011,White,Nigerian Used,99291,2000,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
454,83RLiq9Z08l4TY7DenOSyPae,Toyota Camry 2002 Black, 3120000,"Abuja (FCT), Gwarinpa",Toyota,Camry,2002,Black,Nigerian Used,262478,2400,Registered,Imported,,,,,,,,Petrol,Automatic
455,xv5uOBoZJeJPaSb4hoQmUnsi,Lexus RX 330 2006 Blue, 3465000,"Anambra State, Onitsha",Lexus,RX 330,2006,Blue,Nigerian Used,138580,3300,Registered,Registered,,,ENUGU,,,,SUV,Petrol,Automatic
456,iFWUBD5uQVDD3d0XvL7IHOjT,Toyota Camry 2009 Red, 2415000,"Lagos State, Ojodu",Toyota,Camry,2009,Red,Nigerian Used,315260,2400,Registered,Imported,,,,,,,,Petrol,Automatic
457,puXOFkUCjD0xYeoddwie2fHW,Honda Accord Crosstour 2010 Red, 3360000,"Delta State, Oshimili South",Honda,Accord Crosstour,2010,Red,Nigerian Used,87287,3500,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
458,rCYJAYVM7zbHVBNA3RSIJo90,Honda CR-V 2007 Blue, 3640000,"Lagos State, Alimosho",Honda,CR-V,2007,Blue,Nigerian Used,389898,2400,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
459,q8gSroGJmRfAsuMliD5EfM46,Lexus RX 1999 Black, 2100000,"Edo State, Benin City",Lexus,RX,1999,Black,Nigerian Used,274583,3000,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
460,yrUOEQMDMUauRVxHNoXhqAs6,Toyota Corolla 2014 Silver, 9464000,"Lagos State, Ikeja",Toyota,Corolla,2014,Silver,Foreign Used,178876,1800,Imported,Imported,,,,,,,,Petrol,Automatic
461,cjFVcwKqcFTm6rbvSw2phS3u,Honda Accord 2006 Black, 1976000,"Abuja (FCT), Mararaba",Honda,Accord,2006,Black,Nigerian Used,314857,2400,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
462,fDmYZiyk6FWPbNERAtpE5Ed0,Honda Accord 2005 Blue, 1260000,"Lagos State, Ifako-Ijaiye",Honda,Accord,2005,Blue,Nigerian Used,274329,3000,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
463,7nCLo6hehYzFzFbj4VuAbiKO,Honda Accord Crosstour 2011 Gray, 3659250,"Lagos State, Ojodu",Honda,Accord Crosstour,2011,Gray,Nigerian Used,161836,3500,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
464,kUsDQam82TBF12lbuS8JYA1J,Mercedes-Benz C300 2015 Ivory, 9660000,"Lagos State, Ikeja",Mercedes-Benz,C300,2015,Ivory,Nigerian Used,173210,2000,Registered,Registered,Luxury 4dr RWD Sedan (2.0L 4cyl 7A),Rear Wheel,ABUJA,5,4,241,Sedan,Petrol,Automatic
465,wylxgCjc44Zzsl0JuTUbcNOn,Toyota Sienna 2012 Blue, 6300000,"Lagos State, Lekki",Toyota,Sienna,2012,Blue,Nigerian Used,199265,3500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
466,dq5JBM13QEvCIVZHdKcZIRle,Chevrolet Camaro 2013 Black, 16800000,"Abuja (FCT), Katampe",Chevrolet,Camaro,2013,Black,Nigerian Used,178895,3600,Registered,Imported,,,ABUJA,,,,,Petrol,Automatic
467,qglkMRZ20UB9uD06pSo1X2Dz,Lexus ES 2007 Gray, 3570000,"Delta State, Oshimili South",Lexus,ES,2007,Gray,Nigerian Used,214129,3500,Registered,Imported,,,,,,,,Petrol,Automatic
468,eSW3ooI3A7L0Q7GhTwsuafNE,Lexus ES 2008 Gray, 4095000,"Lagos State, Alimosho",Lexus,ES,2008,Gray,Nigerian Used,328010,3500,Registered,Imported,,,,,,,,Petrol,Automatic
469,wmMlQmLFzgIH3wzxbvftXXR1,Toyota Camry 2008 Black, 2100000,"Abuja (FCT), Garki 2",Toyota,Camry,2008,Black,Nigerian Used,150964,2400,Registered,Registered,,,,,,,,Petrol,Automatic
470,xhHxe5se4VvR3cdCnhEk7K1s,Nissan Titan 2007 Red, 4200000,"Lagos State, Amuwo-Odofin",Nissan,Titan,2007,Red,Nigerian Used,320968,5600,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
471,acbTiavU14fv5Ax4aBnIi8KN,Toyota Corolla 2004 Red, 2310000,"Abuja (FCT), Lugbe District",Toyota,Corolla,2004,Red,Nigerian Used,299999,1800,Registered,Registered,,,ASABA,,,,,Petrol,Automatic
472,bw0qTEx6cNYwi5susaHSosNR,Honda Crosstour 2010 Black, 2940000,"Lagos State, Ikorodu",Honda,Crosstour,2010,Black,Nigerian Used,156234,3500,Registered,Registered,,,,,,,,Petrol,Automatic
473,sIWBF9NtcaIJex3odhsMTfl,Toyota Camry 2004 Blue, 2600000,"Abuja (FCT), Garki 2",Toyota,Camry,2004,Blue,Nigerian Used,333652,2400,Registered,Registered,,,,,,,,Petrol,Automatic
474,sqrJAhVwnQ718IZZuFOk1KVq,Peugeot 307 2005 Black, 3675000,"Abuja (FCT), Lugbe District",Peugeot,307,2005,Black,Foreign Used,,1600,Imported,Imported,,,,,,,,Petrol,Manual
475,mO8iVlrHxK7H2imS2od3bh58,Toyota Corolla 2017 Blue, 7500000,"Oyo State, Ibadan",Toyota,Corolla,2017,Blue,Nigerian Used,48573,1800,Registered,Imported,,,Lagos State,,,,,Petrol,Automatic
476,d40pkogQsmoNVfPOdzxAmF7M,Toyota Matrix 2008 Blue, 2730000,"Abuja (FCT), Lugbe District",Toyota,Matrix,2008,Blue,Nigerian Used,195001,1800,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
477,zoU2QEc2TGzacwTmUFZ8FNXs,Toyota Sienna 2004 Gold, 2625000,"Lagos State, Ikeja",Toyota,Sienna,2004,Gold,Nigerian Used,279312,3300,Registered,Registered,,,,,,,,Petrol,Automatic
478,igMXlXwsbTqVJI0rwjgKHjb0,Lexus GS 2009 Green, 2884875,"Lagos State, Ikorodu",Lexus,GS,2009,Green,Nigerian Used,123525,3800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
479,dUbyE07GURED1b5ftUkKXRp7,Toyota Tacoma 2006 Silver, 5512000,"Lagos State, Ikotun/Igando",Toyota,Tacoma,2006,Silver,Nigerian Used,231341,4000,Registered,Imported,,,Ondo State,,,,,Petrol,Automatic
480,zQt0DUyY23aFja2ZRiDzws8v,Toyota Highlander V6 AWD 2002 Blue, 2205000,"Lagos State, Ilupeju",Toyota,Highlander,2002,Blue,Nigerian Used,189762,3000,Registered,Registered,V6 AWD,All Wheel,,5,6,220,SUV,Petrol,Automatic
481,l94HkRLFhd4hHL3ndNgpBrkK,Toyota Corolla 2004 Gray, 3328000,"Oyo State, Ibadan",Toyota,Corolla,2004,Gray,Nigerian Used,183723,1800,Registered,Imported,,,Oyo state,,,,,Petrol,Automatic
482,n8U0D91EOrqaJt0z49Wjkf3x,Honda Civic 2005 Gold, 1508000,"Lagos State, Ogudu",Honda,Civic,2005,Gold,Nigerian Used,87210,1700,Registered,Registered,,,,,,,,Petrol,Automatic
483,iTURB2R2r5ZzQGPhSqtGeDkz,Porsche Cayenne 2013 Black, 17850000,"Abuja (FCT), Katampe",Porsche,Cayenne,2013,Black,Nigerian Used,48262,4100,Registered,Imported,,,ABUJA,,,,SUV,Diesel,Automatic
484,pOHmLaSyAsNCwVK3vTP4kRuT,Lexus RX 350 2011 White, 10815000,"Lagos State, Magodo",Lexus,RX,2011,White,Foreign Used,293033,3400,Imported,Imported,350,,,5,6,279,SUV,Petrol,Automatic
485,wJqcKzSd2nM0wnRoT0pzzeXq,BMW X3 2007 Silver, 5200000,"Kaduna State, Kaduna / Kaduna State",BMW,X3,2007,Silver,Nigerian Used,351941,3000,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
486,xd0JFd6os5eJdCyoVvovBeth,Lexus RX 350 2010 Red, 7717500,"Rivers State, Port-Harcourt",Lexus,RX 350,2010,Red,Nigerian Used,146644,3500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
487,rhvstDdW5WmulJ1NYtXCbRpW,Honda Accord 2008 Silver, 2100000,"Abuja (FCT), Lugbe District",Honda,Accord,2008,Silver,Nigerian Used,171591,2400,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
488,7CesReqUEiyO8ejKLVNa8yrI,Honda CR-V 2003 Blue, 1491000,"Abuja (FCT), Kubwa",Honda,CR-V,2003,Blue,Nigerian Used,231596,2400,Registered,Registered,,,Abuja,,,,SUV,Petrol,Automatic
489,rAK9jh1CBF0lZjD4wtkt3ggy,Toyota RAV4 2014 Silver, 7875000,"Oyo State, Ibadan",Toyota,RAV4,2014,Silver,Nigerian Used,126457,2500,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
490,CkuoH1bHMChar94Zop6Hdqai,Toyota Camry 2000 Gray, 1050000,"Oyo State, Ibadan",Toyota,Camry,2000,Gray,Nigerian Used,64019,2200,Registered,Registered,,,Lagos State,,,,,Petrol,Automatic
491,8XyN4uMTpp1SETWVQajVM9fp,Toyota Camry 2005 Green, 1890000,"Abuja (FCT), Mararaba",Toyota,Camry,2005,Green,Nigerian Used,257685,2200,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
492,BCAAGnrn0TeH06p28st5xarJ,Toyota Camry 2012 Gold, 6240000,"Abuja (FCT), Kubwa",Toyota,Camry,2012,Gold,Nigerian Used,116513,2500,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
493,ui7crUFQYwFIYL9PhjSzskWf,Ford Focus 2000 Silver, 840000,"Oyo State, Ibadan",Ford,Focus,2000,Silver,Nigerian Used,261747,1800,Registered,Registered,,,Lagos,,,,Saloon,Petrol,Manual
494,vcv3egt4MZEr9jBKyRRWjbP,Acura MDX 2003 Silver, 1417500,"Lagos State, Victoria Island",Acura,MDX,2003,Silver,Nigerian Used,146051,3500,Registered,Registered,,,Ogun,,,,,Petrol,Automatic
495,4bjhx7rMdUIXUsfUJTUFjf5J,Peugeot 408 2011 Black, 2520000,"Abuja (FCT), Lugbe District",Peugeot,408,2011,Black,Nigerian Used,384532,2000,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
496,k7QLXTzWekpETY796Kv8r1fj,Peugeot 206 2004 Silver, 945000,"Abuja (FCT), Jabi",Peugeot,206,2004,Silver,Nigerian Used,200124,1600,Registered,Registered,,,ABUJA,,,,Hatchback,Petrol,Manual
497,BQKB4O1FsVVhxOSybERZuk6l,Toyota Camry 2005 Green, 2100000,"Abuja (FCT), Jabi",Toyota,Camry,2005,Green,Nigerian Used,132278,2400,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
498,hTWpVxTxNlXkG7gM05RkAriV,Mercedes-Benz E350 2010 Black, 5250000,"Abuja (FCT), Wuse",Mercedes-Benz,E350,2010,Black,Nigerian Used,151480,3500,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
499,uNMcrxfpgbQ79YI3f7XnF2hL,Toyota Corolla 2003 White, 2940000,"Lagos State, Lekki",Toyota,Corolla,2003,White,Foreign Used,299999,1800,Imported,Imported,,,,,,,,Petrol,Automatic
500,4VOeDzQbkreM1pP8rsolq4CA,Toyota Avalon 2006 Silver, 3640000,"Abuja (FCT), Kubwa",Toyota,Avalon,2006,Silver,Nigerian Used,185785,3500,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
501,b0gJj4SUUomLHb6v5pJQByzf,Nissan Almera 2005 Blue, 1134000,"Abuja (FCT), Kubwa",Nissan,Almera,2005,Blue,Nigerian Used,333102,1800,Registered,Registered,,,Abuja,,,,Hatchback,Petrol,Manual
502,hrWRhd41MzL4OqjJyfMRNJUC,Mercedes-Benz M Class 2015 White, 12048750,"Lagos State, Ifako-Ijaiye",Mercedes-Benz,M Class,2015,White,Nigerian Used,252679,,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
503,cMgz8lmZt3xIxlQrIvcmYfXz,Lexus ES 2008 White, 4680000,"Lagos State, Ikorodu",Lexus,ES,2008,White,Nigerian Used,12352,3800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
504,nIIHSZjrN9DkwPEaEzCWy2pt,Toyota Venza 2010 Gray, 10296000,"Lagos State, Amuwo-Odofin",Toyota,Venza,2010,Gray,Foreign Used,93009,3500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
505,kINem2GmhpkLEU2pi9Js5NZa,Toyota Highlander Limited V6 4x4 2007 Black, 4680000,"Lagos State, Ilupeju",Toyota,Highlander,2007,Black,Nigerian Used,230732,3500,Registered,Imported,Limited V6 4x4,All Wheel,Lagos,7,6,218,SUV,Petrol,Automatic
506,kmPDFdTJPYKrkX8rfq5SRlF0,Toyota Camry 2.4 2008 Gray, 2520000,"Lagos State, Isolo",Toyota,Camry,2008,Gray,Nigerian Used,174259,2400,Registered,Registered,2.4,Front,LAGOS,5,,158,,Petrol,Automatic
507,uVmHDNMzuyBoa8LUajCuXlST,Toyota Hilux SR 4x4 2013 White, 10631250,"Lagos State, Ikeja",Toyota,Hilux,2013,White,Nigerian Used,94478,2700,Registered,Registered,SR 4x4,,LAGOS,,,,,Petrol,Automatic
508,2Driu1yXgbSyCHqMTBctMHXl,BMW 525i 2006 Blue, 2730000,"Lagos State, Alimosho",BMW,525i,2006,Blue,Nigerian Used,444535,2500,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
509,Hgn1lLuFQHcJXNHnacbseLT,Toyota Sienna 2006 Black, 3848000,"Lagos State, Alimosho",Toyota,Sienna,2006,Black,Nigerian Used,313982,3300,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
510,fAiOdvbiMak9OSzkQX5Lw3VX,Toyota Camry 2013 White, 5928000,"Oyo State, Ibadan",Toyota,Camry,2013,White,Nigerian Used,80320,2500,Registered,Imported,,,Abuja,,,,,Petrol,Automatic
511,ddvVeCbV9RFmvMTbtpU0F4eG,Mazda 626 2000 Green, 945000,"Abuja (FCT), Lugbe District",Mazda,626,2000,Green,Nigerian Used,193345,1800,Registered,Registered,,,ABUJA,,,,,Petrol,Manual
512,wZNMjomVVWfrn9YFfxCmwpfa,Toyota Corolla 2009 Black, 4680000,"Abuja (FCT), Mararaba",Toyota,Corolla,2009,Black,Nigerian Used,362505,1800,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
513,3RYt0cQ7xHpALzbQ1YIKIpex,Lexus RX 2005 Gray, 3465000,"Abuja (FCT), Lugbe District",Lexus,RX,2005,Gray,Nigerian Used,26738,3300,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
514,jFtQ2ngwmLoR3c30nZ5vJDS6,Mercedes-Benz C200 2000 Blue, 840000,"Edo State, Benin City",Mercedes-Benz,C200,2000,Blue,Nigerian Used,366871,2000,Registered,Registered,,,BENIN,,,,,Petrol,Manual
515,b0wYuao8eO4DMlptgzvNoCND,Mercedes-Benz M Class 2015 Black, 15080000,"Lagos State, Ikoyi",Mercedes-Benz,M Class,2015,Black,Nigerian Used,144089,3500,Registered,Imported,,,ABUJA,,,,SUV,Petrol,Automatic
516,xFAcfr0mHhidmtTZbwE0lBQw,Toyota Camry 2004 Gold, 2288000,"Lagos State, Ikeja",Toyota,Camry,2004,Gold,Nigerian Used,248309,2400,Registered,Imported,LE 4dr Sedan (2.4L 4cyl 4A),Front,LAGOS,5,4,157,Sedan,Petrol,Automatic
517,5OOYUvIPmOPazSphYAfPCqC2,Hyundai Elantra 2013 Black, 2415000,"Abuja (FCT), Jabi",Hyundai,Elantra,2013,Black,Nigerian Used,103846,1600,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
518,oFkGo8sHKFPO6sTUR0OGrH3a,Acura RDX 2007 Silver, 3120000,"Abuja (FCT), Kubwa",Acura,RDX,2007,Silver,Nigerian Used,141107,2400,Registered,Imported,,,ABUJA,,,,,Petrol,Automatic
519,1oDDT9MgJSCNdvrf8SMeSJZ7,Toyota Tundra 2012 Red, 10500000,"Lagos State, Ikorodu",Toyota,Tundra,2012,Red,Nigerian Used,123525,5700,Registered,Registered,,,RIVER STATE,,,,Truck,Petrol,Automatic
520,p45y86vmoCOPaI6mRjqCLiZN,Nissan Xterra SE 4x4 2006 Silver, 1554000,"Lagos State, Ikeja",Nissan,Xterra,2006,Silver,Nigerian Used,164606,4000,Registered,Registered,SE 4x4,All Wheel,,5,6,270,SUV,Petrol,Automatic
521,a5pCNNYwX4uEhYzAjvySjWKH,Toyota Venza 2014 Red, 12004125,"Abuja (FCT), Kubwa",Toyota,Venza,2014,Red,Foreign Used,178064,2500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
